A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,Adsorption energy(ev)
55,55,32,18,18,18,18,13,78,78,41,18,18,18,18,14,6,6,4,3,3,3,3,3,0.242,0.242,0.32,0.479,0.479,0.479,0.479,0.897,1.87,1.87,5.32,0.00321,0.00321,0.00321,0.00321,2.7,3.3,3.3,1.5,0.97,0.97,0.97,0.97,1.8,3.8939,3.8939,7.8994,12.9676,12.9676,12.9676,12.9676,5.9858,132.905,132.905,72.64,35.453,35.453,35.453,35.453,26.982,301.7,301.7,1211.45,172.31,172.31,172.31,172.31,933.4,-5786.899021,-5894.216752,-107.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18753179
55,55,32,18,18,18,18,20,78,78,41,18,18,18,18,20,6,6,4,3,3,3,3,4,0.242,0.242,0.32,0.479,0.479,0.479,0.479,0.647,1.87,1.87,5.32,0.00321,0.00321,0.00321,0.00321,1.54,3.3,3.3,1.5,0.97,0.97,0.97,0.97,2.2,3.8939,3.8939,7.8994,12.9676,12.9676,12.9676,12.9676,6.1132,132.905,132.905,72.64,35.453,35.453,35.453,35.453,40.078,301.7,301.7,1211.45,172.31,172.31,172.31,172.31,1112.15,-5786.899021,-6793.379925,-1002.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.141104151
55,55,32,18,18,18,18,12,78,78,41,18,18,18,18,12,6,6,4,3,3,3,3,3,0.242,0.242,0.32,0.479,0.479,0.479,0.479,1.023,1.87,1.87,5.32,0.00321,0.00321,0.00321,0.00321,1.74,3.3,3.3,1.5,0.97,0.97,0.97,0.97,1.7,3.8939,3.8939,7.8994,12.9676,12.9676,12.9676,12.9676,7.6462,132.905,132.905,72.64,35.453,35.453,35.453,35.453,24.305,301.7,301.7,1211.45,172.31,172.31,172.31,172.31,923.15,-5786.899021,-7475.214732,-1688.2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024211503
55,55,32,18,18,18,18,9,78,78,41,18,18,18,18,10,6,6,4,3,3,3,3,2,0.242,0.242,0.32,0.479,0.479,0.479,0.479,0.824,1.87,1.87,5.32,0.00321,0.00321,0.00321,0.00321,0.0017,3.3,3.3,1.5,0.97,0.97,0.97,0.97,0.57,3.8939,3.8939,7.8994,12.9676,12.9676,12.9676,12.9676,17.4228,132.905,132.905,72.64,35.453,35.453,35.453,35.453,18.998,301.7,301.7,1211.45,172.31,172.31,172.31,172.31,53.63,-5786.899021,-6448.166734,-656.7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50841377
3,3,50,18,18,18,18,3,4,4,69,18,18,18,18,4,2,2,5,3,3,3,3,2,3.582,3.582,0.228,0.479,0.479,0.479,0.479,3.582,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,0.534,2.1,2.1,1.7,0.97,0.97,0.97,0.97,2.1,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,5.3917,6.941,6.941,118.71,35.453,35.453,35.453,35.453,6.941,453.85,453.85,505.21,172.31,172.31,172.31,172.31,453.85,-4149.964295,-4353.582823,-200.0479,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.570627906
3,3,50,18,18,18,18,30,4,4,69,18,18,18,18,35,2,2,5,3,3,3,3,4,3.582,3.582,0.228,0.479,0.479,0.479,0.479,0.388,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,7.13,2.1,2.1,1.7,0.97,0.97,0.97,0.97,1.5,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,9.3942,6.941,6.941,118.71,35.453,35.453,35.453,35.453,65.38,453.85,453.85,505.21,172.31,172.31,172.31,172.31,692.88,-4149.964295,-6181.446063,-2035.5843,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.102531588
3,3,50,18,18,18,18,19,4,4,69,18,18,18,18,20,2,2,5,3,3,3,3,4,3.582,3.582,0.228,0.479,0.479,0.479,0.479,0.757,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,0.862,2.1,2.1,1.7,0.97,0.97,0.97,0.97,2.8,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,4.3407,6.941,6.941,118.71,35.453,35.453,35.453,35.453,39.098,453.85,453.85,505.21,172.31,172.31,172.31,172.31,336.5,-4149.964295,-4944.401162,-790.3531,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.083767235
3,3,50,18,18,18,18,11,4,4,69,18,18,18,18,12,2,2,5,3,3,3,3,3,3.582,3.582,0.228,0.479,0.479,0.479,0.479,1.228,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,0.971,2.1,2.1,1.7,0.97,0.97,0.97,0.97,2.2,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,5.1391,6.941,6.941,118.71,35.453,35.453,35.453,35.453,22.99,453.85,453.85,505.21,172.31,172.31,172.31,172.31,371.15,-4149.964295,-5457.048976,-1304.181,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.903680973
3,3,50,18,18,18,18,13,4,4,69,18,18,18,18,14,2,2,5,3,3,3,3,3,3.582,3.582,0.228,0.479,0.479,0.479,0.479,0.897,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,2.7,2.1,2.1,1.7,0.97,0.97,0.97,0.97,1.8,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,5.9858,6.941,6.941,118.71,35.453,35.453,35.453,35.453,26.982,453.85,453.85,505.21,172.31,172.31,172.31,172.31,933.4,-4149.964295,-4253.353473,-107.1302,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74102164
3,3,50,18,18,18,18,20,4,4,69,18,18,18,18,20,2,2,5,3,3,3,3,4,3.582,3.582,0.228,0.479,0.479,0.479,0.479,0.647,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,1.54,2.1,2.1,1.7,0.97,0.97,0.97,0.97,2.2,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,6.1132,6.941,6.941,118.71,35.453,35.453,35.453,35.453,40.078,453.85,453.85,505.21,172.31,172.31,172.31,172.31,1112.15,-4149.964295,-5155.756431,-1002.3398,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.452336443
3,3,50,18,18,18,18,12,4,4,69,18,18,18,18,12,2,2,5,3,3,3,3,3,3.582,3.582,0.228,0.479,0.479,0.479,0.479,1.023,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,1.74,2.1,2.1,1.7,0.97,0.97,0.97,0.97,1.7,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,7.6462,6.941,6.941,118.71,35.453,35.453,35.453,35.453,24.305,453.85,453.85,505.21,172.31,172.31,172.31,172.31,923.15,-4149.964295,-5837.357951,-1688.2915,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8978442
3,3,50,18,18,18,18,9,4,4,69,18,18,18,18,10,2,2,5,3,3,3,3,2,3.582,3.582,0.228,0.479,0.479,0.479,0.479,0.824,0.534,0.534,7.29,0.00321,0.00321,0.00321,0.00321,0.0017,2.1,2.1,1.7,0.97,0.97,0.97,0.97,0.57,5.3917,5.3917,7.3439,12.9676,12.9676,12.9676,12.9676,17.4228,6.941,6.941,118.71,35.453,35.453,35.453,35.453,18.998,453.85,453.85,505.21,172.31,172.31,172.31,172.31,53.63,-4149.964295,-4813.46125,-656.7593,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.737654772
11,11,50,18,18,18,18,3,12,12,69,18,18,18,18,4,3,3,5,3,3,3,3,2,1.228,1.228,0.228,0.479,0.479,0.479,0.479,3.582,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,0.534,2.2,2.2,1.7,0.97,0.97,0.97,0.97,2.1,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,5.3917,22.99,22.99,118.71,35.453,35.453,35.453,35.453,6.941,371.15,371.15,505.21,172.31,172.31,172.31,172.31,453.85,-6355.65018,-6559.25652,-200.0479,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.558440376
11,11,50,18,18,18,18,30,12,12,69,18,18,18,18,35,3,3,5,3,3,3,3,4,1.228,1.228,0.228,0.479,0.479,0.479,0.479,0.388,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,7.13,2.2,2.2,1.7,0.97,0.97,0.97,0.97,1.5,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,9.3942,22.99,22.99,118.71,35.453,35.453,35.453,35.453,65.38,371.15,371.15,505.21,172.31,172.31,172.31,172.31,692.88,-6355.65018,-8388.161045,-2035.5843,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.073435172
11,11,50,18,18,18,18,19,12,12,69,18,18,18,18,20,3,3,5,3,3,3,3,4,1.228,1.228,0.228,0.479,0.479,0.479,0.479,0.757,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,0.862,2.2,2.2,1.7,0.97,0.97,0.97,0.97,2.8,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,4.3407,22.99,22.99,118.71,35.453,35.453,35.453,35.453,39.098,371.15,371.15,505.21,172.31,172.31,172.31,172.31,336.5,-6355.65018,-7148.716133,-790.3531,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.712853055
11,11,50,18,18,18,18,11,12,12,69,18,18,18,18,12,3,3,5,3,3,3,3,3,1.228,1.228,0.228,0.479,0.479,0.479,0.479,1.228,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,0.971,2.2,2.2,1.7,0.97,0.97,0.97,0.97,2.2,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,5.1391,22.99,22.99,118.71,35.453,35.453,35.453,35.453,22.99,371.15,371.15,505.21,172.31,172.31,172.31,172.31,371.15,-6355.65018,-7660.913295,-1304.181,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.082114588
11,11,50,18,18,18,18,13,12,12,69,18,18,18,18,14,3,3,5,3,3,3,3,3,1.228,1.228,0.228,0.479,0.479,0.479,0.479,0.897,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,2.7,2.2,2.2,1.7,0.97,0.97,0.97,0.97,1.8,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,5.9858,22.99,22.99,118.71,35.453,35.453,35.453,35.453,26.982,371.15,371.15,505.21,172.31,172.31,172.31,172.31,933.4,-6355.65018,-6459.882521,-107.1302,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.897858813
11,11,50,18,18,18,18,20,12,12,69,18,18,18,18,20,3,3,5,3,3,3,3,4,1.228,1.228,0.228,0.479,0.479,0.479,0.479,0.647,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,1.54,2.2,2.2,1.7,0.97,0.97,0.97,0.97,2.2,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,6.1132,22.99,22.99,118.71,35.453,35.453,35.453,35.453,40.078,371.15,371.15,505.21,172.31,172.31,172.31,172.31,1112.15,-6355.65018,-7361.323174,-1002.3398,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.333193544
11,11,50,18,18,18,18,12,12,12,69,18,18,18,18,12,3,3,5,3,3,3,3,3,1.228,1.228,0.228,0.479,0.479,0.479,0.479,1.023,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,1.74,2.2,2.2,1.7,0.97,0.97,0.97,0.97,1.7,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,7.6462,22.99,22.99,118.71,35.453,35.453,35.453,35.453,24.305,371.15,371.15,505.21,172.31,172.31,172.31,172.31,923.15,-6355.65018,-8042.491901,-1688.2915,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44977902
11,11,50,18,18,18,18,9,12,12,69,18,18,18,18,10,3,3,5,3,3,3,3,2,1.228,1.228,0.228,0.479,0.479,0.479,0.479,0.824,0.971,0.971,7.29,0.00321,0.00321,0.00321,0.00321,0.0017,2.2,2.2,1.7,0.97,0.97,0.97,0.97,0.57,5.1391,5.1391,7.3439,12.9676,12.9676,12.9676,12.9676,17.4228,22.99,22.99,118.71,35.453,35.453,35.453,35.453,18.998,371.15,371.15,505.21,172.31,172.31,172.31,172.31,53.63,-6355.65018,-7019.44329,-656.7593,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.033810301
19,19,50,18,18,18,18,3,20,20,69,18,18,18,18,4,4,4,5,3,3,3,3,2,0.757,0.757,0.228,0.479,0.479,0.479,0.479,3.582,0.862,0.862,7.29,0.00321,0.00321,0.00321,0.00321,0.534,2.8,2.8,1.7,0.97,0.97,0.97,0.97,2.1,4.3407,4.3407,7.3439,12.9676,12.9676,12.9676,12.9676,5.3917,39.098,39.098,118.71,35.453,35.453,35.453,35.453,6.941,336.5,336.5,505.21,172.31,172.31,172.31,172.31,453.85,-5330.191646,-5533.025084,-200.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.785538001
19,19,50,18,18,18,18,30,20,20,69,18,18,18,18,35,4,4,5,3,3,3,3,4,0.757,0.757,0.228,0.479,0.479,0.479,0.479,0.388,0.862,0.862,7.29,0.00321,0.00321,0.00321,0.00321,7.13,2.8,2.8,1.7,0.97,0.97,0.97,0.97,1.5,4.3407,4.3407,7.3439,12.9676,12.9676,12.9676,12.9676,9.3942,39.098,39.098,118.71,35.453,35.453,35.453,35.453,65.38,336.5,336.5,505.21,172.31,172.31,172.31,172.31,692.88,-5330.191646,-7362.986693,-2035.5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.789252478
19,19,50,18,18,18,18,19,20,20,69,18,18,18,18,20,4,4,5,3,3,3,3,4,0.757,0.757,0.228,0.479,0.479,0.479,0.479,0.757,0.862,0.862,7.29,0.00321,0.00321,0.00321,0.00321,0.862,2.8,2.8,1.7,0.97,0.97,0.97,0.97,2.8,4.3407,4.3407,7.3439,12.9676,12.9676,12.9676,12.9676,4.3407,39.098,39.098,118.71,35.453,35.453,35.453,35.453,39.098,336.5,336.5,505.21,172.31,172.31,172.31,172.31,336.5,-5330.191646,-6122.549969,-790.3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.005222748
19,19,50,18,18,18,18,11,20,20,69,18,18,18,18,12,4,4,5,3,3,3,3,3,0.757,0.757,0.228,0.479,0.479,0.479,0.479,1.228,0.862,0.862,7.29,0.00321,0.00321,0.00321,0.00321,0.971,2.8,2.8,1.7,0.97,0.97,0.97,0.97,2.2,4.3407,4.3407,7.3439,12.9676,12.9676,12.9676,12.9676,5.1391,39.098,39.098,118.71,35.453,35.453,35.453,35.453,22.99,336.5,336.5,505.21,172.31,172.31,172.31,172.31,371.15,-5330.191646,-6635.799551,-1304.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.426904805
19,19,50,18,18,18,18,13,20,20,69,18,18,18,18,14,4,4,5,3,3,3,3,3,0.757,0.757,0.228,0.479,0.479,0.479,0.479,0.897,0.862,0.862,7.29,0.00321,0.00321,0.00321,0.00321,2.7,2.8,2.8,1.7,0.97,0.97,0.97,0.97,1.8,4.3407,4.3407,7.3439,12.9676,12.9676,12.9676,12.9676,5.9858,39.098,39.098,118.71,35.453,35.453,35.453,35.453,26.982,336.5,336.5,505.21,172.31,172.31,172.31,172.31,933.4,-5330.191646,-5435.511914,-107.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.809931352
19,19,50,18,18,18,18,20,20,20,69,18,18,18,18,20,4,4,5,3,3,3,3,4,0.757,0.757,0.228,0.479,0.479,0.479,0.479,0.647,0.862,0.862,7.29,0.00321,0.00321,0.00321,0.00321,1.54,2.8,2.8,1.7,0.97,0.97,0.97,0.97,2.2,4.3407,4.3407,7.3439,12.9676,12.9676,12.9676,12.9676,6.1132,39.098,39.098,118.71,35.453,35.453,35.453,35.453,40.078,336.5,336.5,505.21,172.31,172.31,172.31,172.31,1112.15,-5330.191646,-6335.701472,-1002.3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.170026684
